respondent_id,xyz_vaccine,seasonal_vaccine
27148,0.0646573125813542,0.033048827917601664
27149,0.30874136925023266,0.11035518085526372
27150,0.30795003764550494,0.9749155408712987
27151,0.13157577959011227,0.7017349775970463
27152,0.022006838598782504,0.18495220851302918
27153,0.16379030973976338,0.80626061398594
27154,0.4692617952200066,0.9056744796346764
27155,0.11475240533390181,0.539378796687598
27156,0.05714468254507298,0.4117749511355521
27157,0.027251931732835015,0.5570320126595748
27158,0.07444007180438571,0.3556895108782026
27159,0.04963431258381028,0.09446054739633418
27160,0.1762157782008536,0.22760496814197917
27161,0.253353470328346,0.49408197004213217
27162,0.12122540817040962,0.9016605296371868
27163,0.37279097693687896,0.32734293861625396
27164,0.3750788794767066,0.13557706921789672
27165,0.19622360663875135,0.681201677508687
27166,0.17875027553975378,0.17626705656198388
27167,0.05199277455317257,0.5271934364268914
27168,0.08649282239025809,0.721742461742272
27169,0.35626283331238545,0.6329103159573848
27170,0.2153033144852738,0.8638096615838905
27171,0.05653072166339403,0.20091378583310368
27172,0.05236193070546983,0.7905006896049235
27173,0.17910549487886224,0.40777625276250745
27174,0.028395640631518795,0.08713513895114391
27175,0.09111479635485549,0.0811253881000944
27176,0.7283284278871426,0.9315941933167184
27177,0.783387253173449,0.9069364853635178
27178,0.12341883220892638,0.26640046762249536
27179,0.032223416417857996,0.18197191054210887
27180,0.278485852006044,0.20913451720272044
27181,0.031210712159992358,0.8463628708665775
27182,0.6680186490723347,0.8893857765845686
27183,0.04020360879722429,0.6245200882803614
27184,0.03150646031834221,0.2624878215163343
27185,0.4389839163909566,0.7167917146526939
27186,0.13894580246240898,0.672047276781543
27187,0.029047758467792496,0.21027886639865384
27188,0.03244636044735065,0.3510164149142299
27189,0.053142438655154625,0.5911750393310051
27190,0.2842871825309164,0.7807588852014916
27191,0.08109805788988232,0.8963146733846316
27192,0.3950930830863028,0.7827260636616337
27193,0.02265192974223263,0.13435001560383533
27194,0.09760753654588666,0.39016495899947967
27195,0.023960659342978568,0.11201109421687873
27196,0.24142907423708054,0.18134154756742196
27197,0.027495149409203216,0.61447370186971
27198,0.8775036776445888,0.9432822150704868
27199,0.06850864408731865,0.27957750060971903
27200,0.18351019018625073,0.6905455146128986
27201,0.6511915205431075,0.8183856933543191
27202,0.05826348859124005,0.17680158560871842
27203,0.05697969162562176,0.1246924916148977
27204,0.03223072328202399,0.06302693389895096
27205,0.10998713662979867,0.2042556011382038
27206,0.09884289845568613,0.16846654967400299
27207,0.049100771312164164,0.15660564634012977
27208,0.8336703089969156,0.4109551600209201
27209,0.09415493340870316,0.19800159772711273
27210,0.25081662440414393,0.2772625774847875
27211,0.0703658293525071,0.22509270640309284
27212,0.4532033055013292,0.9507958110700598
27213,0.27148071890738684,0.3383995050401515
27214,0.01926497971659224,0.049110250557485
27215,0.12411570576700705,0.735014556102222
27216,0.0861009710366293,0.8919253842321847
27217,0.05870679570248344,0.15088690496256918
27218,0.5283941028058523,0.9075009443133664
27219,0.46379777981303016,0.5506826358758258
27220,0.06978171604426811,0.25503738631693273
27221,0.10837946140965508,0.6766476764010424
27222,0.1427698814845289,0.512979024900971
27223,0.05018270363326166,0.6894394391298431
27224,0.21687163946124624,0.6285141682019816
27225,0.1253679330237403,0.22333032452778775
27226,0.01562427965050839,0.19588432474289777
27227,0.12323176317875911,0.21051777237663682
27228,0.30364261485283334,0.7688938309114568
27229,0.2719076456230063,0.8896775344563213
27230,0.19432185364922286,0.9500602300326508
27231,0.34475287905838586,0.773467221819662
27232,0.03473268042577629,0.37053077973606935
27233,0.405621862336348,0.21447681316929207
27234,0.07265470226387775,0.14031126658587853
27235,0.8127123933007203,0.8919105510213652
27236,0.0951706518422093,0.8815615441652477
27237,0.19752322336209663,0.5810755125840891
27238,0.3119763483875663,0.7688540364890291
27239,0.4111842843089542,0.1102922949180789
27240,0.08540357070109424,0.3554422776801587
27241,0.05212166129149321,0.1817120327018535
27242,0.048742338322930095,0.44824248918230336
27243,0.05451436289194261,0.062081464693882774
27244,0.034547980448516535,0.07497003582736171
27245,0.03927668549490509,0.1673360260265432
27246,0.7160259028171708,0.9312099294716616
27247,0.16694526207405921,0.9083477364810141
27248,0.10247104287677741,0.7242579900095786
27249,0.0944448211276123,0.5164334089223759
27250,0.05713022090923463,0.175426682768798
27251,0.11545259845735895,0.4019966510139424
27252,0.23720433928683948,0.3919410172599148
27253,0.06765089454840889,0.8716824606865443
27254,0.8943028897781988,0.9427464485507626
27255,0.10771458093551846,0.2293878374708958
27256,0.7169503227518738,0.9539183891998599
27257,0.2794035092816967,0.4067302060875847
27258,0.6020933094427366,0.6328519846004103
27259,0.5820315716153645,0.9261364252613128
27260,0.066680196095243,0.5116688023244208
27261,0.12051807385890295,0.7205477712957956
27262,0.214783617255723,0.4389768955671296
27263,0.03999762052402582,0.03664526526321834
27264,0.0674296371325647,0.06274140765929045
27265,0.056492249348758655,0.1557199194617187
27266,0.10713252331876291,0.2130451165577333
27267,0.17392696580733857,0.7294524428342948
27268,0.011741964979460937,0.08659331149841727
27269,0.5295048075384184,0.338196407101469
27270,0.08201447202977317,0.09237816000641684
27271,0.047458901170593294,0.24959239165195427
27272,0.026817451577326696,0.34216980659095025
27273,0.02283914098095066,0.1389338831666783
27274,0.13892628713893737,0.3065392786272052
27275,0.11258044973456,0.3900369605472278
27276,0.0377282461038332,0.13927230549820563
27277,0.039194563154323646,0.8281191241820253
27278,0.08211637287545018,0.24980523551089232
27279,0.10422333069744597,0.2532190038157678
27280,0.3202782968519332,0.3635215361384429
27281,0.03591988732453074,0.34985987125274187
27282,0.0707370246515725,0.8583828425015892
27283,0.014149697821073469,0.09447014188009914
27284,0.16970603434470166,0.36643460252014654
27285,0.1404874770908201,0.40297619548777786
27286,0.25172697176935493,0.3636630042388353
27287,0.17680905634681052,0.5084157820163355
27288,0.5481944910175888,0.702824327329253
27289,0.32951513132169286,0.415717452969096
27290,0.019494223328441834,0.05856077618539614
27291,0.532119042827291,0.8098936871545943
27292,0.048464824850290834,0.46654043290374325
27293,0.10315239631463677,0.9547893492967134
27294,0.024867010161344395,0.05977148141815791
27295,0.14294894501427818,0.8200757266648142
27296,0.06510020317324086,0.6663285588832893
27297,0.0399918161521987,0.7577589282730205
27298,0.086780297038295,0.2779395244733376
27299,0.18185802149773128,0.6371222674954754
27300,0.07369918366797487,0.9224289889746353
27301,0.016790501137017272,0.039126815435369736
27302,0.12207840364893612,0.7249963990176089
27303,0.04135265222065815,0.27257250117010956
27304,0.0723739502391703,0.8056033415616649
27305,0.05195997742334132,0.03241756583307781
27306,0.09642784722397701,0.5407779539379254
27307,0.7346868409766641,0.7930176728653197
27308,0.05900567895890585,0.15646461836939438
27309,0.5788742260221583,0.9490857282650478
27310,0.05705243851452248,0.13844027806683656
27311,0.06695864429784003,0.12567326024450662
27312,0.09886049728784377,0.47932659111868087
27313,0.04171280615475585,0.1247135084215675
27314,0.028686229226542775,0.038365588421372956
27315,0.11459235361441808,0.36154865336425623
27316,0.43668660514774665,0.6990435147378241
27317,0.17853596687658196,0.1399222143043278
27318,0.20535709112110145,0.25572872035300076
27319,0.44645592279706936,0.8436456453452561
27320,0.2770768060764732,0.7607301065700931
27321,0.028952009131701078,0.716993209912754
27322,0.3423878525858098,0.4212014343761973
27323,0.06444211542343987,0.46689466891247366
27324,0.33603197395839085,0.5844933268546764
27325,0.8313642416400698,0.8864319680124662
27326,0.09937979518308201,0.585773197068243
27327,0.22643198601262537,0.21235890767495105
27328,0.24927703747297392,0.33681271523748424
27329,0.0531404842920708,0.17410482131101077
27330,0.027170855802474046,0.6038571897837729
27331,0.05661713529063291,0.12468473265496145
27332,0.1842884290512622,0.9167536114592029
27333,0.7039230414323527,0.7066873708705678
27334,0.027653301840423757,0.052336161101244456
27335,0.049203432443907465,0.09289859522224583
27336,0.04690669264875269,0.16524825040691982
27337,0.11185036881757177,0.9170814034438856
27338,0.1780258901177181,0.47544584759853964
27339,0.1968769732163953,0.24162170787497
27340,0.021457889824399976,0.1879287643159441
27341,0.15843924875503618,0.5621484879323176
27342,0.03623882608373189,0.40700875283925003
27343,0.05236518117806131,0.060425862843479276
27344,0.2619842369930829,0.43482949968472157
27345,0.07108197806781426,0.2048198758603719
27346,0.7277337377739914,0.9384612053687671
27347,0.67136310680601,0.8701505805919306
27348,0.14479365611433154,0.2289525106006179
27349,0.029722330336337047,0.18401796945601326
27350,0.14970814052230802,0.8961200975986525
27351,0.7336091552798928,0.8116093840810142
27352,0.06447517811704177,0.3199107725303943
27353,0.01979184668447872,0.08268655711248434
27354,0.1882232286892819,0.7236077814999705
27355,0.1935830428335119,0.22048749756777622
27356,0.17169419369966585,0.5770086611145622
27357,0.06393353067642091,0.273340768971976
27358,0.18069477350268306,0.6917595440598694
27359,0.2974324855249836,0.6469245884447977
27360,0.0933638772326923,0.6380158836805863
27361,0.06521137719352843,0.9163858970094657
27362,0.17133026691511002,0.3940423592848271
27363,0.15775597508668687,0.16051345166500616
27364,0.05455968140656228,0.45653983077118443
27365,0.20564299213844722,0.41043332573560354
27366,0.4786066979112605,0.6644432562020662
27367,0.18890256768167385,0.3961591058698386
27368,0.07586744497590378,0.669400211894593
27369,0.041051442262251325,0.047961266601451225
27370,0.02023389352085038,0.8212889180189114
27371,0.25440924759928984,0.3140240176081849
27372,0.06421048324523611,0.13272266176123312
27373,0.6145075353521128,0.5990733453539244
